question_id,department,exam_year,exam_number,category,subcategory,subtopic,difficulty,question_text,choice_a,choice_b,choice_c,choice_d,choice_e,correct_answer,explanation,has_image,image_url,is_multi_select,source,created_at
2021_nrs_21_pm114,nursing,2021,114,2.地域・在宅看護における基盤となる概念,C.在宅療養者の自立支援,社会参加への援助,3,"退院後3週、Aさんの浮腫は改善し心不全の増悪もなかった。Aさんは「同年代の人との交流を広げたいと思っています。利用できるサービスはありますか」と訪問看護師に質問した。,,
訪問看護師が地域包括支援センターに相談してAさんに提案する社会資源はどれか。",高齢者サロン,療養通所介護,通所リハビリテーション,共同生活援助＜グループホーム＞,,A,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm115,nursing,2021,115,2.災害と看護,B.災害各期の特徴と看護,災害各期の特徴,3,この時点の看護師の対応として適切なのはどれか。2つ選べ。,被災状況の報告,入院患者の避難誘導,傷病者の受け入れ準備,入院患者の状態の把握,使用中の医療機器の作動状況の確認,D,E,,false,,true,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm116,nursing,2021,116,2.災害と看護,B.災害各期の特徴と看護,災害時に生じやすい健康被害の特徴,3,"発災から3時間後、地震後に発生した火災現場付近から救出されたA君（6歳）と母親のBさん（32歳）の2人が搬送されてきた。A君は避難時に転倒し、左肘関節付近の腫脹と疼痛を訴えていた。バイタルサインに異常はない。Bさんは避難する際にA君が煙に巻き込まれそうになるところをかばい、髪の一部と鼻毛の一部が焦げていた。右頬部に2cm×2cm、右上肢に5cm×10cmの紅斑と水疱を認める熱傷を負っていた。バイタルサインに異常はないが、熱傷部位の疼痛を訴えていた。,,
トリアージの結果、看護師の初期対応として優先されるのはどれか。",A君の既往歴の聴取,A君への鎮痛薬の準備,Bさんの気道確保の準備,Bさんの熱傷部位の冷却,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm117,nursing,2021,117,2.災害と看護,B.災害各期の特徴と看護,災害時の被災者・支援者の身体反応と心理過程,3,"A君とBさんはともに入院して治療が始まった。発災から10日後、A君、Bさんの治療経過は良好で合併症もなくバイタルサインは安定していた。Bさんから看護師に「Aは好きなお菓子を食べず、私のそばからずっと離れず甘えてきます。昨夜はおねしょをしていたようで、びっくりしました。どうしたらよいのかわかりません」と相談があった。,,
看護師の対応として適切なのはどれか。",「お母さんがしっかりしましょう」,「A君が1人になる時間をつくりましょう」,「A君に水分を控えるよう声をかけましょう」,「A君が甘えてきたら抱きしめてあげましょう」,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm118,nursing,2021,118,2.子どもの成長・発達,B.子どもの成長・発達のアセスメント,形態的成長と機能的発達の評価身体発育の評価,3,A君の発育と発達のアセスメントで正しいのはどれか。,肥満である。,言語発達に遅れがある。,排泄の自立に遅れがある。,運動発達は年齢相応である。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm119,nursing,2021,119,8.慢性的な疾患・障害がある子どもと家族への看護,C.医療的ケアを必要とする子どもと家族への看護,学校・保育所での支援,3,"B病院の医師から母親に、アドレナリン自己注射薬を処方のうえ鶏卵の摂取制限を継続することと、近日中に鶏卵を用いた食物経口負荷試験を計画することが説明された。母親から看護師に「Aの保育所での生活や将来のことが心配です」と訴えがあった。,,
看護師の母親への説明で適切なのはどれか。",「成長とともに卵を食べられるようになる子どもは多いです」,「保育所でアレルギー疾患用生活管理指導表を作成します」,「保育所でのアドレナリン自己注射薬は保護者が投与します」,「給食の際は別室に移動して食べさせましょう」,,A,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2021_nrs_21_pm120,nursing,2021,120,6.特別な状況にある子どもと家族への看護,A.虐待を受けている子どもと家族への看護,虐待のリスク要因と虐待の早期発見虐待の未然防止に向けての支援,3,このときの看護師の対応で適切なのはどれか。,虐待にあたることを伝える。,乳児期に起こりやすい事故について説明する。,児童相談所に通告することへの母親の同意を得る。,プライバシーを保護できる個室で話を聞くと伝える。,母親の代わりに父親がAちゃんに面会できると伝える。,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am001,nursing,2022,1,1. 健康の定義と理解,B.健康に関する指標,婚姻、家族形態,3,令和2年（2020年）の人口動態統計における妻の平均初婚年齢はどれか。,19.4歳,24.4歳,29.4歳,34.4歳,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am002,nursing,2022,2,1. 健康の定義と理解,C.受療状況,有訴者の状況,3,令和元年（2019年）の国民生活基礎調査における女性の有訴者の自覚症状で最も多いのはどれか。,頭　痛,肩こり,体がだるい,目のかすみ,,B,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am003,nursing,2022,3,2. 健康に影響する要因,A.生活行動・習慣,喫煙、嗜好品,3,喫煙指数（Brinkman＜ブリンクマン＞指数）を算出するために、喫煙年数のほかに必要なのはどれか。,喫煙開始年齢,受動喫煙年数,家庭内の喫煙者数,1日の平均喫煙本数,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am004,nursing,2022,4,2. 健康に影響する要因,C.社会環境,労働環境,3,休憩時間を除いた1週間の労働時間で、超えてはならないと労働基準法で定められているのはどれか。,30時間,35時間,40時間,45時間,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am005,nursing,2022,5,3.看護で活用する社会保障,B.介護保険制度の基本,要介護・要支援の認定,3,介護保険法における要支援および要介護認定の状態区分の数はどれか。,4,5,6,7,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am006,nursing,2022,6,6.人間の特性,B.対象の特性,QOL,3,緩和ケアの目標で正しいのはどれか。,疾病の治癒,余命の延長,QOLの向上,在院日数の短縮,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am007,nursing,2022,7,7.人間のライフサイクル各期の特徴と生活,C.幼児期,運動能力の発達,3,運動機能の発達で3歳以降に獲得するのはどれか。,階段を昇る。,ひとりで立つ。,ボールを蹴る。,けんけん＜片足跳び＞をする。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am008,nursing,2022,8,7.人間のライフサイクル各期の特徴と生活,F.成人期,社会的責任と役割,3,"ハヴィガースト,R.J.が提唱する成人期の発達課題はどれか。",経済的に自立する。,身体的衰退を自覚する。,正、不正の区別がつく。,読み、書き、計算ができる。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am009,nursing,2022,9,9.主な看護活動の場と看護の機能,A.看護活動の場と機能・役割,訪問看護ステーション,3,令和2年（2020年）の衛生行政報告例における看護師の就業場所で、医療機関（病院、診療所）の次に多いのはどれか。,事業所,市町村,保健所,訪問看護ステーション,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am010,nursing,2022,10,10.人体の構造と機能,A.人体の基本的な構造と正常な機能,感覚器系,3,体性感覚はどれか。,視　覚,触　覚,聴　覚,平衡覚,,B,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am011,nursing,2022,11,10.人体の構造と機能,A.人体の基本的な構造と正常な機能,血液、体液,3,健康な成人の白血球の中に占める割合が高いのはどれか。,単　球,好酸球,好中球,リンパ球,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am012,nursing,2022,12,10.人体の構造と機能,A.人体の基本的な構造と正常な機能,体温調節,3,体温変化をとらえ、体温調節の指令を出すのはどれか。,橋,小　脳,視床下部,大脳皮質,,C,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am013,nursing,2022,13,11.徴候と疾患,A.主要な症状と徴候,下血,3,下血がみられる疾患はどれか。,肝嚢胞,大腸癌,子宮体癌,腎細胞癌,,B,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am014,nursing,2022,14,11.徴候と疾患,B.主要な疾患による健康障害,生活習慣病,3,糖尿病の急性合併症はどれか。,足壊疽,脳血管疾患,糖尿病網膜症,ケトアシドーシス昏睡,,D,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am015,nursing,2022,15,11.徴候と疾患,B.主要な疾患による健康障害,生活習慣病,3,メタボリックシンドロームの診断基準において男性の腹囲＜ウエスト周囲径＞で正しいのはどれか。,80cm以上,85cm以上,90cm以上,95cm以上,,B,,false,,false,notebooklm,2026-04-05T01:24:41.690Z
2022_nrs_22_am016,nursing,2022,16,11.徴候と疾患,C.基本的な臨床検査値の評価,免疫血清学検査,3,炎症マーカーはどれか。,CA19-9,抗核抗体,C反応性蛋白質＜CRP＞,リウマトイド因子＜RF＞,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am017,nursing,2022,17,12.薬物の作用とその管理,B.薬物の管理,薬理効果に影響する要因,3,薬物動態で肝臓が関与するのはどれか。,吸　収,分　布,代　謝,蓄　積,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am018,nursing,2022,18,14.日常生活援助技術,A.食事,誤嚥の予防,3,胃から食道への逆流を防ぐために、成人が食後30分から1時間程度とるとよい体位はどれか。,座　位,仰臥位,右側臥位,半側臥位,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am019,nursing,2022,19,14.日常生活援助技術,D.清潔,清拭,3,全身清拭時に皮膚に触れるタオルの温度で適切なのはどれか。,20～22℃,30～32℃,40～42℃,50～52℃,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am020,nursing,2022,20,15.患者の安全・安楽を守る看護技術,C.感染対策対策,必要な防護用具（手袋、マスク、ガウン、ゴーグル）の選択・着脱,3,個人防護具の脱衣手順で最初に外すのはどれか。,手　袋,ガウン,サージカルマスク,フェイスシールド,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am021,nursing,2022,21,15.患者の安全・安楽を守る看護技術,C.感染対策対策,滅菌と消毒,3,オートクレーブによる滅菌法はどれか。,酸化エチレンガス滅菌,高圧蒸気滅菌,放射線滅菌,乾熱滅菌,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am022,nursing,2022,22,16.診療に伴う看護技術,B.薬物療法,予約方法,3,薬物の吸収速度が最も速いのはどれか。,経口投与,筋肉内注射,静脈内注射,直腸内投与,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am023,nursing,2022,23,16.診療に伴う看護技術,E.呼吸管理,酸素療法の原則,3,室内空気下での呼吸で、成人の一般的な酸素療法の適応の基準はどれか。,動脈血酸素分圧＜PaO<sub>2</sub>＞　60Torr以上,動脈血酸素分圧＜PaO<sub>2</sub>＞　60Torr未満,動脈血二酸化炭素分圧＜PaCO<sub>2</sub>＞　60Torr以上,動脈血二酸化炭素分圧＜PaCO<sub>2</sub>＞　60Torr未満,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am024,nursing,2022,24,16.診療に伴う看護技術,E.呼吸管理,酸素療法の原則,3,CO2ナルコーシスの症状で正しいのはどれか。,咳 嗽,徐 脈,浮 腫,意識障害,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am025,nursing,2022,25,7.人間のライフサイクル各期の特徴と生活,B.新生児・乳児期,栄養,3,母乳栄養の児に不足しやすいのはどれか。,ビタミンA,ビタミンB,ビタミンC,ビタミンE,ビタミンK,E,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am026,nursing,2022,26,4.運動器系,C.骨格筋の構造と機能,筋収縮の機構,3,"骨格筋の細胞膜には（　）に対する受容体がある。自己抗体がこの受容体の働きを阻害すると骨格筋は収縮できなくなる。,,
（　）に入る神経伝達物質として正しいのはどれか。",アセチルコリン,アドレナリン,ドパミン,ノルアドレナリン,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am027,nursing,2022,27,8.内部環境調節機能,C.体液調節の疾患の病態と診断・治療,酸塩基平衡の異常（アシドーシス、アルカローシス）,3,"健常な女子（15歳）が野外のコンサートで興奮し、頻呼吸を起こして倒れた。,,
このときの女子の体内の状態で正しいのはどれか。",アルカローシスである。,ヘマトクリットは基準値よりも高い。,動脈血酸素飽和度＜SaO<sub>2</sub>＞は100％を超えている。,動脈血二酸化炭素分圧＜PaCO<sub>2</sub>＞は基準値よりも高い。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am028,nursing,2022,28,4.疾病にたいする医療,B.薬剤の特性,薬物動態（吸収、分布、代謝、排泄）,3,薬物の分解、排泄の速さの指標となるのはどれか。,最高血中濃度,生物学的半減期,濃度曲線下面積,最高血中濃度到達時間,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am029,nursing,2022,29,9.造血機能,A.血液・造血器の疾患の病態と診断・治療,腫瘍（白血病、悪性リンパ腫、多発性骨髄腫）,3,多発性骨髄腫で腫瘍化しているのはどれか。,B細胞,T細胞,形質細胞,造血幹細胞,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am030,nursing,2022,30,12.神経機能,A.中枢神経系の疾患の病態と診断・治療,脳血管障害（脳内出血、くも膜下出血、脳梗塞、もやもや病）,3,くも膜下出血の成因で最も多いのはどれか。,外　傷,脳腫瘍,脳動脈瘤,脳動静脈奇形,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am031,nursing,2022,31,4.社会保険制度の基本,B.医療保険制度,目的と機能健康保険法,3,社会保険制度と根拠法令の組合せで正しいのはどれか。,医療保険 -- 健康保険法,介護保険 -- 高齢者虐待の防止、高齢者の養護者に対する支援等に関する法律＜高齢者虐待防止法＞,雇用保険 -- 社会福祉法,年金保険 -- 生活困窮者自立支援法,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am032,nursing,2022,32,5.社会福祉の基本,G.高齢者に関する制度,老人福祉法,3,老人福祉法と介護保険法のいずれにも位置付けられている施設はどれか。,介護医療院,介護老人保健施設,老人福祉センター,老人デイサービスセンター,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am033,nursing,2022,33,10.全身の感染性疾患,A.感染性疾患の病態と診断・治療,ウイルスによる感染症（インフルエンザ、流行性耳下腺炎＜ムンプス＞、麻疹、風疹、エボラ出血熱、コロナウイルス感染症、ヒト免疫不全ウイルス＜HIV＞感染症）,3,ヒト免疫不全ウイルス＜HIV＞感染症について正しいのはどれか。,令和2年（2020年）の新規感染者数は10年前に比べ増加している。,日本では異性間の性的接触による感染が最も多い。,早期に発見して治療を開始すれば完治する。,保健所でのHIV検査は匿名で受けられる。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am034,nursing,2022,34,11.人々の健康を支える職種やサービス提供体制に関する法や施策,C.サービスの提供体制,医療法,3,医療計画について正しいのはどれか。,基準病床数を定める。,5年ごとに見直しを行う。,特定機能病院の基準を定める。,一次、二次および三次医療圏を設定する。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am035,nursing,2022,35,3.看護における基本技術,F.感染防止対策,手洗い、消毒、滅菌法、無菌操作,3,"ノロウイルス感染症に罹患した患者の嘔吐物が床に飛び散っている。,,
この処理に使用する消毒薬で適切なのはどれか。",70％エタノール,ポビドンヨード,塩化ベンザルコニウム,次亜塩素酸ナトリウム,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am036,nursing,2022,36,9.終末期にある患者および緩和ケアを必要とする患者と家族への看護,C.臨死期の看護,身体的特徴とケア,3,臨死期の身体的変化はどれか。,尿量が増加する。,全身の筋肉が硬直する。,不規則な呼吸が出現する。,頸動脈が触れなくなった後、橈骨動脈が触れなくなる。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am037,nursing,2022,37,14.日常生活援助技術,B.排泄,排泄の援助（床上、トイレ、ポータブルトイレ、おむつ）,3,成人女性に対するベッド上での排泄援助とその目的の組合せで適切なのはどれか。,窓を開ける。 -- 寒冷刺激による排尿促進,上半身を挙上する。 -- 腹圧のかけやすさによる排泄促進,外陰部にトイレットペーパーを当てる。 -- 尿臭の防止,便器の底にトイレットペーパーを敷く。 -- 寝具の汚染防止,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am038,nursing,2022,38,14.日常生活援助技術,C,活動と休息,3,成人のノンレム睡眠の特徴はどれか。,体温が上昇する。,急速な眼球運動がある。,加齢に伴い時間が長くなる。,睡眠周期の前半にみられる。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am039,nursing,2022,39,5.診療に伴う看護技術,F. 生体機能のモニタリング,検体検査（血液、尿、便、喀痰、胸水、腹水、骨髄液）,3,穿刺と穿刺部位の組合せで適切なのはどれか。,胸腔穿刺 -- 胸骨柄,骨髄穿刺 -- 第3・4腰椎間,腹腔穿刺 -- 腹直筋外側の側腹部,腰椎穿刺 -- 上前腸骨棘,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am040,nursing,2022,40,5.診療に伴う看護技術,C.与薬,薬剤の種類と取り扱い方法,3,毒薬の保管方法を規定している法律はどれか。,薬剤師法,毒物及び劇物取締法,麻薬及び向精神薬取締法,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律＜医薬品医療機器等法＞,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am041,nursing,2022,41,5.診療に伴う看護技術,D.輸液・輸血管理,輸液・輸血の種類と取り扱い方法,3,輸血用血液製剤と保存温度の組合せで正しいのはどれか。,血小板成分製剤 -- 2～6℃,赤血球成分製剤 -- 2～6℃,血漿成分製剤 -- 20～24℃,全血製剤 -- 20～24℃,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am042,nursing,2022,42,16.診療に伴う看護技術,D.採血,採血方法,3,真空採血管とホルダーを用いて静脈血採血を実施するときに、駆血を解除するタイミングで適切なのはどれか。,採血針を皮膚に穿刺した直後,真空採血管内への血液の流入が始まったとき,真空採血管内への血液の流入が終わったとき,ホルダーから真空採血管を抜去した後,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am043,nursing,2022,43,5.診療に伴う看護技術,F. 生体機能のモニタリング,生体検査（エックス線撮影、超音波、CT、MRI、心電図、内視鏡、核医学）,3,MRI検査室に持ち込んでよいのはどれか。,耳　栓,携帯電話,使い捨てカイロ,キャッシュカード,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am044,nursing,2022,44,5.周術期にある患者と家族の看護,C.術後の看護,侵襲に対する生体反応,3,"ムーア,F.D.が提唱した外科的侵襲を受けた患者の生体反応で正しいのはどれか。",傷害期では尿量が増加する。,転換期では循環血液量が増加する。,筋力回復期では蛋白の分解が進む。,脂肪蓄積期では活動性が低下する。,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am045,nursing,2022,45,7.リハビリテーションの特徴と看護,C.障害に対する受容と適応への看護,廃用症候群の予防,3,関節拘縮の予防を目的とした関節可動域＜ROM＞訓練で正しいのはどれか。,関節を速く動かす。,運動麻痺がある場合は患側から行う。,他動運動は痛みが生じないように行う。,徒手筋力テストの結果が1以下の場合は自動運動を促す。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am046,nursing,2022,46,8.がん患者と家族への看護,B.がん患者の集学的治療と看護,放射線療法と看護,3,放射線治療で人体の吸収線量を表す単位はどれか。,Bq,eV,Gy,Sv,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am047,nursing,2022,47,10.呼吸機能障害のある患者の看護,B.検査・処置を受ける患者への看護,呼吸機能検査,3,"Aさん（62歳、男性）は呼吸困難と咳嗽が増強したため外来を受診した。胸部エックス線写真と胸部CTによって特発性肺線維症による間質性肺炎と診断され、呼吸機能検査を受けた。,,
換気障害の分類を図に示す。,,
Aさんの換気障害の分類で当てはまるのはどれか。",A,B,C,D,,A,,true,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am048,nursing,2022,48,10.呼吸機能障害のある患者の看護,D.病期や機能障害に応じた看護,腫瘍（肺癌、悪性中皮腫）,3,右肺尖部の肺癌の胸壁への浸潤による症状はどれか。,散　瞳,構音障害,閉眼困難,上肢の疼痛,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am049,nursing,2022,49,12.消化・吸収機能障害のある患者への看護,C.治療を受ける患者への看護,胃切除術,3,胃切除術後のダンピング症候群を予防するための食事指導で適切なのはどれか。,15分以内に食べる。,糖質の多い食事を摂る。,1回の摂取量を少なくする。,1日の食事回数を少なくする。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am050,nursing,2022,50,13.栄養代謝機能障害のある患者の看護,D.病期や機能障害に応じた看護,肝硬変,3,重度の肝硬変で基準値よりも低い値を示す血液検査項目はどれか。,血清アルブミン＜Alb＞,血清ビリルビン＜Bil＞,血中アンモニア＜NH<sub>3</sub>＞,プロトロンビン時間＜PT＞,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am051,nursing,2022,51,19.運動機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,作業機能障害,3,成人のばね指で正しいのはどれか。,男性に多い。,原因は腱の炎症である。,好発部位は示指である。,積極的にストレッチを行う。,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am052,nursing,2022,52,21.性・生殖・乳腺機能障害のある患者の看護,C.治療を受ける患者への看護,女性生殖器手術,3,広汎子宮全摘出術を受けた患者への退院後の生活に関する説明で正しいのはどれか。,「術後2週から性交は可能です」,「定期的に排尿を試みてください」,「調理のときは手袋をしてください」,「退院当日から浴槽の湯に浸かることができます」,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am053,nursing,2022,53,3.高齢者の健康,B.老年期における身体機能の変化,血液・造血器系,3,老化に伴う血液・造血器系の変化で適切なのはどれか。,エリスロポエチンが増加する。,黄色骨髄が減少する。,顆粒球数が増加する。,赤血球数が減少する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am054,nursing,2022,54,4.老年看護の基本,B.老年看護の倫理,安全確保と身体拘束,3,高齢者の身体拘束に関する説明で適切なのはどれか。,身体拘束の実施は担当看護師が決定する。,ミトン型の手袋の使用は身体拘束ではない。,本人が身体拘束に同意していれば家族への説明は不要である。,切迫性、非代替性および一時性の全てを満たしている場合に検討される。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am055,nursing,2022,55,6.さまざまな健康状態や受療状況に応じた高齢者の看護,A.健康の維持・増進と介護予防,介護予防,3,65歳以上の高齢者が要介護認定の有無に関わらず利用できるのはどれか。,介護予防教室,介護老人保健施設,夜間対応型訪問介護,通所介護＜デイサービス＞,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am056,nursing,2022,56,9.多様な場で生活する高齢者を支える看護,D.生活の場を変える高齢者への支援,入院時・入所時・サービス利用開始時の援助,3,入院中の高齢者への看護師の対応で適切なのはどれか。,入院当日から複数の看護師が関わる。,1回の訪室で多くの情報を聴取する。,1日のスケジュールは口頭で説明する。,退院後の生活を予測して情報収集する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am057,nursing,2022,57,2.子どもの成長・発達,B.子どもの成長・発達のアセスメント,身体発育の評価,3,"1歳6か月の身体発育曲線（体重）を示す。,,
異常が疑われるのはどれか。",&#160;,&#160;,&#160;,&#160;,,C,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am058,nursing,2022,58,2.子どもの成長・発達,C.小児期における成長・発達の特徴,社会性、道徳性,3,幼児期の心理社会的特徴はどれか。,自己中心性,心理的離乳,ギャングエイジ,ボディイメージの変容,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am059,nursing,2022,59,3.小児各期における健康増進のための子どもと家族への看護,B.生活リズムの確立,基本的生活習慣の確立,3,正常な幼児期の基本的生活習慣で、2歳0か月ころまでに習得するのはどれか。,鼻をかむ。,スプーンを使う。,夜間のおむつがとれる。,洋服のボタンをとめる。,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am060,nursing,2022,60,1.母性看護の対象を取り巻く環境や社会の変遷,B.妊娠期からの切れ目ない支援に関する法や施策,子育て世代包括支援センター＜母子健康包括支援センター＞,3,母子保健法に規定されているのはどれか。,母子健康包括支援センター,乳児家庭全戸訪問事業,助産施設,特定妊婦,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am061,nursing,2022,61,3.女性のライフサイクル各期における看護,A.思春期・成熟期女性の健康維持への看護,性周期（初経、月経）,3,排卵のある正常な月経周期で正しいのはどれか。,黄体は形成後1週間で萎縮する。,エストロゲンの作用で子宮内膜が分泌期になる。,発育した卵胞の顆粒膜細胞からプロゲステロンが分泌される。,エストロゲンのポジティブフィードバックによって黄体形成ホルモンの分泌が増加する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am062,nursing,2022,62,3.女性のライフサイクル各期における看護,B.思春期・成熟期女性の健康課題,不妊症（男性不妊症、女性不妊症）,3,不妊症について正しいのはどれか。,約6割は原因不明である。,検査に基礎体温測定がある。,治療の1つに不妊手術がある。,女性の年齢は治療効果に影響しない。,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am063,nursing,2022,63,5.分娩期の看護,A.正常な分娩の経過と分娩期の異常,分娩経過と進行,3,正常な分娩経過はどれか。,骨盤入口部に児頭が進入する際、児の頤部が胸壁に近づく。,骨盤出口部に達した時点で、児頭の矢状縫合は母体の骨盤の横径に一致する。,児頭娩出後、胎児は肩の長軸が骨盤出口部の横径に一致するよう回旋する。,児頭が発露したころに胎盤が剝離する。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am064,nursing,2022,64,7.早期新生児期の看護,A.早期新生児の生理的変化と異常,呼吸窮迫症候群＜RDS＞,3,新生児の呼吸窮迫症候群＜RDS＞で正しいのはどれか。,呼吸数が減少する。,過期産児に発症しやすい。,生後24時間ころから発症する。,肺サーファクタントの欠乏が原因で生じる。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am065,nursing,2022,65,2.主な精神疾患・障害の特徴と看護,K.小児期・青年期に発症する行動・情緒の障害,臨床検査および心理検査と看護薬物療法と看護,3,小児期から青年期に発症し、運動性チック、音声チック及び汚言の乱用を伴うのどれか。,Down＜ダウン＞症候群,Tourette＜トゥレット＞障害,注意欠如・多動性障害＜ADHD＞,Lennox-Gastaut＜レノックス・ガストー＞症候群,,B,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
2022_nrs_22_am066,nursing,2022,66,3.精神看護の対象の理解と支援のための概念,C.生きる力と強さに着目した援助,エンパワメント,3,患者の権利や力を尊重し、自己制御している感覚を持たせ、患者が社会生活に必要な技能や能力を獲得する支援を意味するのはどれか。,リカバリ,ストレングス,レジリエンス,エンパワメント,,D,,false,,false,notebooklm,2026-04-05T01:24:41.691Z
